date,Usage_kWh,Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,CO2(tCO2),Lagging_Current_Power_Factor,Leading_Current_Power_Factor,NSM,WeekStatus,Day_of_week,Load_Type
2018-08-03 00:30:00,3.02,6.01,0.0,0.0,0.449,1.0,1800,Weekday,Friday,Light_Load
2018-08-03 00:45:00,3.35,5.83,0.0,0.0,0.4982,1.0,2700,Weekday,Friday,Light_Load
2018-08-03 01:00:00,2.84,6.05,0.0,0.0,0.4249,1.0,3600,Weekday,Friday,Light_Load
2018-08-03 01:15:00,2.84,6.3,0.0,0.0,0.41100000000000003,1.0,4500,Weekday,Friday,Light_Load
2018-08-03 01:30:00,2.88,6.41,0.0,0.0,0.40979999999999994,1.0,5400,Weekday,Friday,Light_Load
2018-08-03 01:45:00,2.99,6.3,0.0,0.0,0.4288,1.0,6300,Weekday,Friday,Light_Load
2018-08-03 02:00:00,2.88,6.23,0.0,0.0,0.41960000000000003,1.0,7200,Weekday,Friday,Light_Load
2018-08-03 02:15:00,2.88,6.05,0.0,0.0,0.42979999999999996,1.0,8100,Weekday,Friday,Light_Load
2018-08-03 02:30:00,3.17,6.12,0.0,0.0,0.45990000000000003,1.0,9000,Weekday,Friday,Light_Load
2018-08-03 02:45:00,3.2,5.98,0.0,0.0,0.4718,1.0,9900,Weekday,Friday,Light_Load
2018-08-03 03:00:00,2.84,6.05,0.0,0.0,0.4249,1.0,10800,Weekday,Friday,Light_Load
2018-08-03 03:15:00,2.84,5.87,0.0,0.0,0.4355,1.0,11700,Weekday,Friday,Light_Load
2018-08-03 03:30:00,2.81,5.87,0.0,0.0,0.4318,1.0,12600,Weekday,Friday,Light_Load
2018-08-03 03:45:00,2.88,5.83,0.0,0.0,0.4429,1.0,13500,Weekday,Friday,Light_Load
2018-08-03 04:00:00,2.84,6.08,0.0,0.0,0.4232,1.0,14400,Weekday,Friday,Light_Load
2018-08-03 04:15:00,2.84,6.08,0.0,0.0,0.4232,1.0,15300,Weekday,Friday,Light_Load
2018-08-03 04:30:00,2.84,5.87,0.0,0.0,0.4355,1.0,16200,Weekday,Friday,Light_Load
2018-08-03 04:45:00,2.84,5.94,0.0,0.0,0.4313,1.0,17100,Weekday,Friday,Light_Load
2018-08-03 05:00:00,3.31,5.69,0.0,0.0,0.5028,1.0,18000,Weekday,Friday,Light_Load
2018-08-03 05:15:00,2.92,6.16,0.0,0.0,0.42829999999999996,1.0,18900,Weekday,Friday,Light_Load
2018-08-03 05:30:00,2.88,6.44,0.0,0.0,0.4082,1.0,19800,Weekday,Friday,Light_Load
2018-08-03 05:45:00,2.81,6.41,0.0,0.0,0.40149999999999997,1.0,20700,Weekday,Friday,Light_Load
2018-08-03 06:00:00,2.81,6.34,0.0,0.0,0.4052,1.0,21600,Weekday,Friday,Light_Load
2018-08-03 06:15:00,2.84,6.41,0.0,0.0,0.40509999999999996,1.0,22500,Weekday,Friday,Light_Load
2018-08-03 06:30:00,2.84,6.26,0.0,0.0,0.4131,1.0,23400,Weekday,Friday,Light_Load
2018-08-03 06:45:00,2.88,6.59,0.0,0.0,0.40049999999999997,1.0,24300,Weekday,Friday,Light_Load
2018-08-03 07:00:00,2.81,6.23,0.0,0.0,0.41119999999999995,1.0,25200,Weekday,Friday,Light_Load
2018-08-03 07:15:00,2.77,6.05,0.0,0.0,0.4163,1.0,26100,Weekday,Friday,Light_Load
2018-08-03 07:30:00,2.84,5.98,0.0,0.0,0.429,1.0,27000,Weekday,Friday,Light_Load
2018-08-03 07:45:00,3.31,6.8,0.0,0.0,0.43770000000000003,1.0,27900,Weekday,Friday,Light_Load
2018-08-03 08:00:00,3.24,6.8,0.0,0.0,0.4301,1.0,28800,Weekday,Friday,Light_Load
2018-08-03 08:15:00,2.84,6.16,0.0,0.0,0.41869999999999996,1.0,29700,Weekday,Friday,Light_Load
2018-08-03 08:30:00,2.74,5.83,0.0,0.0,0.4253,1.0,30600,Weekday,Friday,Light_Load
2018-08-03 08:45:00,2.77,4.86,0.43,0.0,0.49520000000000003,0.9882,31500,Weekday,Friday,Light_Load
2018-08-03 09:00:00,2.99,0.0,14.18,0.0,1.0,0.20629999999999998,32400,Weekday,Friday,Light_Load
2018-08-03 09:15:00,3.2,0.0,16.85,0.0,1.0,0.1866,33300,Weekday,Friday,Light_Load
2018-08-03 09:30:00,3.53,0.0,16.99,0.0,1.0,0.2034,34200,Weekday,Friday,Light_Load
2018-08-03 09:45:00,3.06,0.0,16.85,0.0,1.0,0.1787,35100,Weekday,Friday,Light_Load
2018-08-03 10:00:00,2.88,0.0,16.78,0.0,1.0,0.16920000000000002,36000,Weekday,Friday,Light_Load
2018-08-03 10:15:00,2.84,0.0,16.78,0.0,1.0,0.16690000000000002,36900,Weekday,Friday,Light_Load
2018-08-03 10:30:00,2.84,0.0,16.96,0.0,1.0,0.16519999999999999,37800,Weekday,Friday,Light_Load
2018-08-03 10:45:00,2.88,0.0,16.85,0.0,1.0,0.1685,38700,Weekday,Friday,Light_Load
2018-08-03 11:00:00,2.84,0.0,16.85,0.0,1.0,0.16620000000000001,39600,Weekday,Friday,Light_Load
2018-08-03 11:15:00,2.77,0.0,7.52,0.0,1.0,0.3456,40500,Weekday,Friday,Light_Load
2018-08-03 11:30:00,2.7,0.0,5.08,0.0,1.0,0.4693,41400,Weekday,Friday,Light_Load
2018-08-03 11:45:00,2.74,0.0,5.0,0.0,1.0,0.4806,42300,Weekday,Friday,Light_Load
2018-08-03 12:00:00,2.81,0.0,4.46,0.0,1.0,0.5331,43200,Weekday,Friday,Light_Load
2018-08-03 12:15:00,2.95,0.0,10.04,0.0,1.0,0.28190000000000004,44100,Weekday,Friday,Light_Load
2018-08-03 12:30:00,2.99,0.0,16.09,0.0,1.0,0.1827,45000,Weekday,Friday,Light_Load
2018-08-03 12:45:00,3.06,0.0,15.98,0.0,1.0,0.1881,45900,Weekday,Friday,Light_Load
2018-08-03 13:00:00,2.99,0.0,16.06,0.0,1.0,0.183,46800,Weekday,Friday,Light_Load
2018-08-03 13:15:00,3.02,0.0,16.13,0.0,1.0,0.184,47700,Weekday,Friday,Light_Load
2018-08-03 13:30:00,3.2,0.0,16.13,0.0,1.0,0.1946,48600,Weekday,Friday,Light_Load
2018-08-03 13:45:00,3.64,0.0,15.88,0.0,1.0,0.2234,49500,Weekday,Friday,Light_Load
2018-08-03 14:00:00,3.24,0.0,16.09,0.0,1.0,0.1974,50400,Weekday,Friday,Light_Load
2018-08-03 14:15:00,2.99,0.0,16.27,0.0,1.0,0.1807,51300,Weekday,Friday,Light_Load
2018-08-03 14:30:00,2.99,0.0,16.34,0.0,1.0,0.18,52200,Weekday,Friday,Light_Load
2018-08-03 14:45:00,2.99,0.0,16.24,0.0,1.0,0.18109999999999998,53100,Weekday,Friday,Light_Load
2018-08-03 15:00:00,2.95,0.0,16.24,0.0,1.0,0.1787,54000,Weekday,Friday,Light_Load
2018-08-03 15:15:00,3.02,0.0,15.95,0.0,1.0,0.18600000000000003,54900,Weekday,Friday,Light_Load
2018-08-03 15:30:00,3.02,0.0,16.09,0.0,1.0,0.1845,55800,Weekday,Friday,Light_Load
2018-08-03 15:45:00,3.1,0.0,16.2,0.0,1.0,0.18789999999999998,56700,Weekday,Friday,Light_Load
2018-08-03 16:00:00,2.95,0.0,16.38,0.0,1.0,0.1772,57600,Weekday,Friday,Light_Load
2018-08-03 16:15:00,2.95,0.0,16.24,0.0,1.0,0.1787,58500,Weekday,Friday,Light_Load
2018-08-03 16:30:00,3.35,0.0,16.6,0.0,1.0,0.1978,59400,Weekday,Friday,Light_Load
2018-08-03 16:45:00,3.35,0.0,16.45,0.0,1.0,0.1996,60300,Weekday,Friday,Light_Load
2018-08-03 17:00:00,2.99,0.0,16.34,0.0,1.0,0.18,61200,Weekday,Friday,Light_Load
2018-08-03 17:15:00,2.92,0.0,16.31,0.0,1.0,0.17620000000000002,62100,Weekday,Friday,Light_Load
2018-08-03 17:30:00,3.02,0.0,16.38,0.0,1.0,0.1813,63000,Weekday,Friday,Light_Load
2018-08-03 17:45:00,2.95,0.0,16.34,0.0,1.0,0.1777,63900,Weekday,Friday,Light_Load
2018-08-03 18:00:00,2.99,0.0,16.2,0.0,1.0,0.1815,64800,Weekday,Friday,Light_Load
2018-08-03 18:15:00,2.92,0.0,6.55,0.0,1.0,0.4072,65700,Weekday,Friday,Light_Load
2018-08-03 18:30:00,2.77,0.0,4.25,0.0,1.0,0.546,66600,Weekday,Friday,Light_Load
2018-08-03 18:45:00,2.92,0.0,10.69,0.0,1.0,0.2635,67500,Weekday,Friday,Light_Load
2018-08-03 19:00:00,2.99,0.0,16.34,0.0,1.0,0.18,68400,Weekday,Friday,Light_Load
2018-08-03 19:15:00,2.95,0.0,16.34,0.0,1.0,0.1777,69300,Weekday,Friday,Light_Load
2018-08-03 19:30:00,2.99,0.0,16.42,0.0,1.0,0.1791,70200,Weekday,Friday,Light_Load
2018-08-03 19:45:00,2.92,0.0,16.42,0.0,1.0,0.1751,71100,Weekday,Friday,Light_Load
2018-08-03 20:00:00,2.99,0.0,16.52,0.0,1.0,0.17809999999999998,72000,Weekday,Friday,Light_Load
2018-08-03 20:15:00,2.99,0.0,16.52,0.0,1.0,0.17809999999999998,72900,Weekday,Friday,Light_Load
2018-08-03 20:30:00,3.2,0.0,16.42,0.0,1.0,0.1913,73800,Weekday,Friday,Light_Load
2018-08-03 20:45:00,3.6,0.0,16.06,0.0,1.0,0.2187,74700,Weekday,Friday,Light_Load
2018-08-03 21:00:00,3.02,0.0,16.2,0.0,1.0,0.1833,75600,Weekday,Friday,Light_Load
2018-08-03 21:15:00,3.06,0.0,16.16,0.0,1.0,0.1861,76500,Weekday,Friday,Light_Load
2018-08-03 21:30:00,3.42,0.0,16.31,0.0,1.0,0.2052,77400,Weekday,Friday,Light_Load
2018-08-03 21:45:00,3.42,0.0,16.24,0.0,1.0,0.2061,78300,Weekday,Friday,Light_Load
2018-08-03 22:00:00,3.02,0.0,15.59,0.0,1.0,0.1902,79200,Weekday,Friday,Light_Load
2018-08-03 22:15:00,2.88,1.08,5.22,0.0,0.9362999999999999,0.48310000000000003,80100,Weekday,Friday,Light_Load
2018-08-03 22:30:00,2.81,5.54,0.0,0.0,0.4524,1.0,81000,Weekday,Friday,Light_Load
2018-08-03 22:45:00,2.81,5.58,0.0,0.0,0.4498,1.0,81900,Weekday,Friday,Light_Load
2018-08-03 23:00:00,2.74,5.36,0.0,0.0,0.45520000000000005,1.0,82800,Weekday,Friday,Light_Load
2018-08-03 23:15:00,2.81,5.15,0.0,0.0,0.479,1.0,83700,Weekday,Friday,Light_Load
2018-08-03 23:30:00,2.7,4.86,0.0,0.0,0.48560000000000003,1.0,84600,Weekday,Friday,Light_Load
2018-08-03 23:45:00,2.74,5.0,0.0,0.0,0.4806,1.0,85500,Weekday,Friday,Light_Load
2018-08-04 00:00:00,2.7,4.93,0.0,0.0,0.4803,1.0,0,Weekend,Saturday,Light_Load
2018-08-04 00:15:00,2.77,5.15,0.0,0.0,0.47369999999999995,1.0,900,Weekend,Saturday,Light_Load
2018-08-04 00:30:00,2.74,5.51,0.0,0.0,0.44530000000000003,1.0,1800,Weekend,Saturday,Light_Load
2018-08-04 00:45:00,2.77,5.44,0.0,0.0,0.45380000000000004,1.0,2700,Weekend,Saturday,Light_Load
2018-08-04 01:00:00,2.84,5.51,0.0,0.0,0.4581,1.0,3600,Weekend,Saturday,Light_Load
2018-08-04 01:15:00,2.84,5.54,0.0,0.0,0.4562,1.0,4500,Weekend,Saturday,Light_Load
2018-08-04 01:30:00,2.99,5.69,0.0,0.0,0.46520000000000006,1.0,5400,Weekend,Saturday,Light_Load
2018-08-04 01:45:00,3.42,6.12,0.0,0.0,0.4878,1.0,6300,Weekend,Saturday,Light_Load
2018-08-04 02:00:00,3.17,5.51,0.0,0.0,0.4987,1.0,7200,Weekend,Saturday,Light_Load
2018-08-04 02:15:00,3.28,5.51,0.0,0.0,0.5115,1.0,8100,Weekend,Saturday,Light_Load
2018-08-04 02:30:00,2.84,5.9,0.0,0.0,0.4337,1.0,9000,Weekend,Saturday,Light_Load
2018-08-04 02:45:00,2.84,5.76,0.0,0.0,0.4422,1.0,9900,Weekend,Saturday,Light_Load
2018-08-04 03:00:00,2.84,5.83,0.0,0.0,0.4379,1.0,10800,Weekend,Saturday,Light_Load
2018-08-04 03:15:00,2.88,5.87,0.0,0.0,0.44049999999999995,1.0,11700,Weekend,Saturday,Light_Load
2018-08-04 03:30:00,2.81,5.83,0.0,0.0,0.43420000000000003,1.0,12600,Weekend,Saturday,Light_Load
2018-08-04 03:45:00,2.84,5.87,0.0,0.0,0.4355,1.0,13500,Weekend,Saturday,Light_Load
2018-08-04 04:00:00,2.81,5.8,0.0,0.0,0.436,1.0,14400,Weekend,Saturday,Light_Load
2018-08-04 04:15:00,2.84,5.98,0.0,0.0,0.429,1.0,15300,Weekend,Saturday,Light_Load
2018-08-04 04:30:00,2.84,5.98,0.0,0.0,0.429,1.0,16200,Weekend,Saturday,Light_Load
2018-08-04 04:45:00,2.84,6.05,0.0,0.0,0.4249,1.0,17100,Weekend,Saturday,Light_Load
2018-08-04 05:00:00,2.88,6.12,0.0,0.0,0.42579999999999996,1.0,18000,Weekend,Saturday,Light_Load
2018-08-04 05:15:00,2.84,6.19,0.0,0.0,0.41700000000000004,1.0,18900,Weekend,Saturday,Light_Load
2018-08-04 05:30:00,2.88,6.55,0.0,0.0,0.4025,1.0,19800,Weekend,Saturday,Light_Load
2018-08-04 05:45:00,2.84,6.44,0.0,0.0,0.4035,1.0,20700,Weekend,Saturday,Light_Load
2018-08-04 06:00:00,2.81,6.37,0.0,0.0,0.4036,1.0,21600,Weekend,Saturday,Light_Load
2018-08-04 06:15:00,2.84,6.37,0.0,0.0,0.4072,1.0,22500,Weekend,Saturday,Light_Load
2018-08-04 06:30:00,2.81,6.23,0.0,0.0,0.41119999999999995,1.0,23400,Weekend,Saturday,Light_Load
2018-08-04 06:45:00,3.24,5.83,0.0,0.0,0.4858,1.0,24300,Weekend,Saturday,Light_Load
2018-08-04 07:00:00,2.99,5.98,0.0,0.0,0.4472,1.0,25200,Weekend,Saturday,Light_Load
2018-08-04 07:15:00,2.77,5.94,0.0,0.0,0.4226,1.0,26100,Weekend,Saturday,Light_Load
2018-08-04 07:30:00,2.77,5.9,0.0,0.0,0.425,1.0,27000,Weekend,Saturday,Light_Load
2018-08-04 07:45:00,3.38,6.48,0.0,0.0,0.4625,1.0,27900,Weekend,Saturday,Light_Load
2018-08-04 08:00:00,3.17,6.16,0.0,0.0,0.4576,1.0,28800,Weekend,Saturday,Light_Load
2018-08-04 08:15:00,2.77,5.9,0.0,0.0,0.425,1.0,29700,Weekend,Saturday,Light_Load
2018-08-04 08:30:00,2.77,5.47,0.0,0.0,0.4518,1.0,30600,Weekend,Saturday,Light_Load
2018-08-04 08:45:00,2.59,4.1,0.54,0.0,0.5341,0.9789,31500,Weekend,Saturday,Light_Load
2018-08-04 09:00:00,2.81,0.0,14.87,0.0,1.0,0.1857,32400,Weekend,Saturday,Light_Load
2018-08-04 09:15:00,2.88,0.0,16.96,0.0,1.0,0.1674,33300,Weekend,Saturday,Light_Load
2018-08-04 09:30:00,2.81,0.0,17.1,0.0,1.0,0.16219999999999998,34200,Weekend,Saturday,Light_Load
2018-08-04 09:45:00,2.77,0.0,17.21,0.0,1.0,0.1589,35100,Weekend,Saturday,Light_Load
2018-08-04 10:00:00,2.81,0.0,17.32,0.0,1.0,0.16010000000000002,36000,Weekend,Saturday,Light_Load
2018-08-04 10:15:00,2.77,0.0,17.28,0.0,1.0,0.1583,36900,Weekend,Saturday,Light_Load
2018-08-04 10:30:00,2.74,0.0,17.39,0.0,1.0,0.15560000000000002,37800,Weekend,Saturday,Light_Load
2018-08-04 10:45:00,2.88,0.0,18.36,0.0,1.0,0.155,38700,Weekend,Saturday,Light_Load
2018-08-04 11:00:00,3.2,0.0,20.12,0.0,1.0,0.15710000000000002,39600,Weekend,Saturday,Light_Load
2018-08-04 11:15:00,2.56,0.0,8.35,0.0,1.0,0.29309999999999997,40500,Weekend,Saturday,Light_Load
2018-08-04 11:30:00,2.63,0.0,5.69,0.0,1.0,0.41960000000000003,41400,Weekend,Saturday,Light_Load
2018-08-04 11:45:00,2.56,0.0,5.69,0.0,1.0,0.4103,42300,Weekend,Saturday,Light_Load
2018-08-04 12:00:00,2.59,0.0,5.51,0.0,1.0,0.4254,43200,Weekend,Saturday,Light_Load
2018-08-04 12:15:00,2.7,0.0,11.09,0.0,1.0,0.2366,44100,Weekend,Saturday,Light_Load
2018-08-04 12:30:00,2.81,0.0,17.14,0.0,1.0,0.1618,45000,Weekend,Saturday,Light_Load
2018-08-04 12:45:00,2.92,0.0,17.1,0.0,1.0,0.16829999999999998,45900,Weekend,Saturday,Light_Load
2018-08-04 13:00:00,2.81,0.0,17.06,0.0,1.0,0.1625,46800,Weekend,Saturday,Light_Load
2018-08-04 13:15:00,2.81,0.0,17.21,0.0,1.0,0.1611,47700,Weekend,Saturday,Light_Load
2018-08-04 13:30:00,2.74,0.0,17.24,0.0,1.0,0.157,48600,Weekend,Saturday,Light_Load
2018-08-04 13:45:00,2.77,0.0,17.28,0.0,1.0,0.1583,49500,Weekend,Saturday,Light_Load
2018-08-04 14:00:00,2.74,0.0,17.32,0.0,1.0,0.1563,50400,Weekend,Saturday,Light_Load
2018-08-04 14:15:00,3.17,0.0,21.92,0.0,1.0,0.1431,51300,Weekend,Saturday,Light_Load
2018-08-04 14:30:00,3.35,0.0,21.89,0.0,1.0,0.15130000000000002,52200,Weekend,Saturday,Light_Load
2018-08-04 14:45:00,2.88,0.0,17.64,0.0,1.0,0.1611,53100,Weekend,Saturday,Light_Load
2018-08-04 15:00:00,2.84,0.0,17.32,0.0,1.0,0.1618,54000,Weekend,Saturday,Light_Load
2018-08-04 15:15:00,3.38,0.0,19.4,0.0,1.0,0.1716,54900,Weekend,Saturday,Light_Load
2018-08-04 15:30:00,2.81,0.0,17.28,0.0,1.0,0.1605,55800,Weekend,Saturday,Light_Load
2018-08-04 15:45:00,2.74,0.0,17.28,0.0,1.0,0.1566,56700,Weekend,Saturday,Light_Load
2018-08-04 16:00:00,2.74,0.0,17.32,0.0,1.0,0.1563,57600,Weekend,Saturday,Light_Load
2018-08-04 16:15:00,2.77,0.0,17.24,0.0,1.0,0.1586,58500,Weekend,Saturday,Light_Load
2018-08-04 16:30:00,2.74,0.0,17.28,0.0,1.0,0.1566,59400,Weekend,Saturday,Light_Load
2018-08-04 16:45:00,2.81,0.0,17.35,0.0,1.0,0.15990000000000001,60300,Weekend,Saturday,Light_Load
2018-08-04 17:00:00,2.74,0.0,17.39,0.0,1.0,0.15560000000000002,61200,Weekend,Saturday,Light_Load
2018-08-04 17:15:00,2.74,0.0,17.32,0.0,1.0,0.1563,62100,Weekend,Saturday,Light_Load
2018-08-04 17:30:00,2.74,0.0,17.32,0.0,1.0,0.1563,63000,Weekend,Saturday,Light_Load
2018-08-04 17:45:00,2.7,0.0,17.42,0.0,1.0,0.1532,63900,Weekend,Saturday,Light_Load
2018-08-04 18:00:00,2.74,0.0,17.39,0.0,1.0,0.15560000000000002,64800,Weekend,Saturday,Light_Load
2018-08-04 18:15:00,2.66,0.0,7.85,0.0,1.0,0.3209,65700,Weekend,Saturday,Light_Load
2018-08-04 18:30:00,2.74,0.0,4.9,0.0,1.0,0.48810000000000003,66600,Weekend,Saturday,Light_Load
2018-08-04 18:45:00,2.88,0.0,11.09,0.0,1.0,0.2514,67500,Weekend,Saturday,Light_Load
2018-08-04 19:00:00,2.88,0.0,16.7,0.0,1.0,0.1699,68400,Weekend,Saturday,Light_Load
2018-08-04 19:15:00,2.88,0.0,16.74,0.0,1.0,0.1696,69300,Weekend,Saturday,Light_Load
2018-08-04 19:30:00,2.88,0.0,16.74,0.0,1.0,0.1696,70200,Weekend,Saturday,Light_Load
2018-08-04 19:45:00,2.84,0.0,16.81,0.0,1.0,0.1666,71100,Weekend,Saturday,Light_Load
2018-08-04 20:00:00,3.2,0.0,17.17,0.0,1.0,0.1832,72000,Weekend,Saturday,Light_Load
2018-08-04 20:15:00,3.17,0.0,17.1,0.0,1.0,0.18230000000000002,72900,Weekend,Saturday,Light_Load
2018-08-04 20:30:00,2.92,0.0,16.92,0.0,1.0,0.17010000000000003,73800,Weekend,Saturday,Light_Load
2018-08-04 20:45:00,2.99,0.0,16.85,0.0,1.0,0.1747,74700,Weekend,Saturday,Light_Load
2018-08-04 21:00:00,2.95,0.0,16.74,0.0,1.0,0.1736,75600,Weekend,Saturday,Light_Load
2018-08-04 21:15:00,2.95,0.0,16.7,0.0,1.0,0.174,76500,Weekend,Saturday,Light_Load
2018-08-04 21:30:00,2.92,0.0,16.7,0.0,1.0,0.1722,77400,Weekend,Saturday,Light_Load
2018-08-04 21:45:00,3.06,0.0,16.63,0.0,1.0,0.18100000000000002,78300,Weekend,Saturday,Light_Load
2018-08-04 22:00:00,3.53,0.0,15.59,0.0,1.0,0.2208,79200,Weekend,Saturday,Light_Load
2018-08-04 22:15:00,3.06,1.08,5.22,0.0,0.943,0.5057,80100,Weekend,Saturday,Light_Load
2018-08-04 22:30:00,2.74,5.04,0.0,0.0,0.47759999999999997,1.0,81000,Weekend,Saturday,Light_Load
2018-08-04 22:45:00,2.81,5.04,0.0,0.0,0.48700000000000004,1.0,81900,Weekend,Saturday,Light_Load
2018-08-04 23:00:00,2.74,5.11,0.0,0.0,0.47259999999999996,1.0,82800,Weekend,Saturday,Light_Load
2018-08-04 23:15:00,2.74,4.9,0.0,0.0,0.48810000000000003,1.0,83700,Weekend,Saturday,Light_Load
2018-08-04 23:30:00,2.7,4.75,0.0,0.0,0.49420000000000003,1.0,84600,Weekend,Saturday,Light_Load
2018-08-04 23:45:00,2.74,4.9,0.0,0.0,0.48810000000000003,1.0,85500,Weekend,Saturday,Light_Load
2018-08-05 00:00:00,2.63,4.54,0.0,0.0,0.5013000000000001,1.0,0,Weekend,Sunday,Light_Load
2018-08-05 00:15:00,3.1,4.68,0.0,0.0,0.5522,1.0,900,Weekend,Sunday,Light_Load
2018-08-05 00:30:00,3.06,4.75,0.0,0.0,0.5416,1.0,1800,Weekend,Sunday,Light_Load
2018-08-05 00:45:00,2.81,5.22,0.0,0.0,0.474,1.0,2700,Weekend,Sunday,Light_Load
2018-08-05 01:00:00,2.77,5.51,0.0,0.0,0.44920000000000004,1.0,3600,Weekend,Sunday,Light_Load
2018-08-05 01:15:00,2.77,5.18,0.0,0.0,0.47159999999999996,1.0,4500,Weekend,Sunday,Light_Load
2018-08-05 01:30:00,2.77,5.22,0.0,0.0,0.46869999999999995,1.0,5400,Weekend,Sunday,Light_Load
2018-08-05 01:45:00,2.81,5.33,0.0,0.0,0.4664,1.0,6300,Weekend,Sunday,Light_Load
2018-08-05 02:00:00,2.77,5.33,0.0,0.0,0.4611,1.0,7200,Weekend,Sunday,Light_Load
2018-08-05 02:15:00,2.81,5.54,0.0,0.0,0.4524,1.0,8100,Weekend,Sunday,Light_Load
2018-08-05 02:30:00,2.81,5.62,0.0,0.0,0.4472,1.0,9000,Weekend,Sunday,Light_Load
2018-08-05 02:45:00,2.81,5.44,0.0,0.0,0.45890000000000003,1.0,9900,Weekend,Sunday,Light_Load
2018-08-05 03:00:00,2.84,5.72,0.0,0.0,0.4447,1.0,10800,Weekend,Sunday,Light_Load
2018-08-05 03:15:00,2.84,5.83,0.0,0.0,0.4379,1.0,11700,Weekend,Sunday,Light_Load
2018-08-05 03:30:00,2.81,5.9,0.0,0.0,0.43,1.0,12600,Weekend,Sunday,Light_Load
2018-08-05 03:45:00,2.88,6.08,0.0,0.0,0.42810000000000004,1.0,13500,Weekend,Sunday,Light_Load
2018-08-05 04:00:00,3.2,6.34,0.0,0.0,0.4506,1.0,14400,Weekend,Sunday,Light_Load
2018-08-05 04:15:00,3.49,6.52,0.0,0.0,0.4719,1.0,15300,Weekend,Sunday,Light_Load
2018-08-05 04:30:00,2.92,5.98,0.0,0.0,0.4388,1.0,16200,Weekend,Sunday,Light_Load
2018-08-05 04:45:00,2.81,5.83,0.0,0.0,0.43420000000000003,1.0,17100,Weekend,Sunday,Light_Load
2018-08-05 05:00:00,2.99,5.83,0.0,0.0,0.45630000000000004,1.0,18000,Weekend,Sunday,Light_Load
2018-08-05 05:15:00,3.2,5.76,0.0,0.0,0.48560000000000003,1.0,18900,Weekend,Sunday,Light_Load
2018-08-05 05:30:00,2.84,6.08,0.0,0.0,0.4232,1.0,19800,Weekend,Sunday,Light_Load
2018-08-05 05:45:00,2.81,6.19,0.0,0.0,0.41340000000000005,1.0,20700,Weekend,Sunday,Light_Load
2018-08-05 06:00:00,2.81,5.98,0.0,0.0,0.4253,1.0,21600,Weekend,Sunday,Light_Load
2018-08-05 06:15:00,2.74,5.87,0.0,0.0,0.423,1.0,22500,Weekend,Sunday,Light_Load
2018-08-05 06:30:00,2.84,5.9,0.0,0.0,0.4337,1.0,23400,Weekend,Sunday,Light_Load
2018-08-05 06:45:00,2.81,5.9,0.0,0.0,0.43,1.0,24300,Weekend,Sunday,Light_Load
2018-08-05 07:00:00,2.77,5.72,0.0,0.0,0.43579999999999997,1.0,25200,Weekend,Sunday,Light_Load
2018-08-05 07:15:00,2.74,5.69,0.0,0.0,0.4339,1.0,26100,Weekend,Sunday,Light_Load
2018-08-05 07:30:00,2.77,5.72,0.0,0.0,0.43579999999999997,1.0,27000,Weekend,Sunday,Light_Load
2018-08-05 07:45:00,2.7,5.54,0.0,0.0,0.43810000000000004,1.0,27900,Weekend,Sunday,Light_Load
2018-08-05 08:00:00,2.77,5.62,0.0,0.0,0.4421,1.0,28800,Weekend,Sunday,Light_Load
2018-08-05 08:15:00,2.74,5.51,0.0,0.0,0.44530000000000003,1.0,29700,Weekend,Sunday,Light_Load
2018-08-05 08:30:00,2.74,5.44,0.0,0.0,0.4498,1.0,30600,Weekend,Sunday,Light_Load
2018-08-05 08:45:00,2.77,5.08,0.43,0.0,0.47869999999999996,0.9882,31500,Weekend,Sunday,Light_Load
2018-08-05 09:00:00,2.99,0.0,13.93,0.0,1.0,0.20989999999999998,32400,Weekend,Sunday,Light_Load
2018-08-05 09:15:00,3.06,0.0,15.84,0.0,1.0,0.18969999999999998,33300,Weekend,Sunday,Light_Load
2018-08-05 09:30:00,3.02,0.0,15.91,0.0,1.0,0.1865,34200,Weekend,Sunday,Light_Load
2018-08-05 09:45:00,3.1,0.0,15.98,0.0,1.0,0.19039999999999999,35100,Weekend,Sunday,Light_Load
2018-08-05 10:00:00,3.67,0.0,16.31,0.0,1.0,0.2195,36000,Weekend,Sunday,Light_Load
2018-08-05 10:15:00,3.42,0.0,16.13,0.0,1.0,0.20739999999999997,36900,Weekend,Sunday,Light_Load
2018-08-05 10:30:00,3.6,0.0,15.73,0.0,1.0,0.2231,37800,Weekend,Sunday,Light_Load
2018-08-05 10:45:00,3.06,0.0,16.16,0.0,1.0,0.1861,38700,Weekend,Sunday,Light_Load
2018-08-05 11:00:00,2.95,0.0,16.24,0.0,1.0,0.1787,39600,Weekend,Sunday,Light_Load
2018-08-05 11:15:00,2.84,0.0,6.73,0.0,1.0,0.38880000000000003,40500,Weekend,Sunday,Light_Load
2018-08-05 11:30:00,2.84,0.0,4.21,0.0,1.0,0.5592,41400,Weekend,Sunday,Light_Load
2018-08-05 11:45:00,2.81,0.0,4.28,0.0,1.0,0.5488000000000001,42300,Weekend,Sunday,Light_Load
2018-08-05 12:00:00,2.81,0.0,4.14,0.0,1.0,0.5616,43200,Weekend,Sunday,Light_Load
2018-08-05 12:15:00,2.95,0.0,10.01,0.0,1.0,0.2827,44100,Weekend,Sunday,Light_Load
