Usage_kWh,Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,CO2(tCO2),Lagging_Current_Power_Factor,Leading_Current_Power_Factor,NSM,temperature_2m,precipitation,relative_humidity_2m,windspeed_10m,temp_rolling_24h,temp_diff_24h,heat_index,is_extreme_hot,is_extreme_cold,humidity_x_temp,windspeed_rolling_6h,Usage_kWh_lag_1,Usage_kWh_lag_2,Usage_kWh_lag_4,Usage_kWh_lag_96,Usage_kWh_rmean_24,Usage_kWh_rstd_24,Usage_kWh_rskew_24,Usage_kWh_rmean_48,Usage_kWh_rstd_48,Usage_kWh_rskew_48,Usage_kWh_rmean_96,Usage_kWh_rstd_96,Usage_kWh_rskew_96,NSM_sin,NSM_cos,Usage_kWh_cA_mean,Usage_kWh_cA_std,Usage_kWh_cA_energy,Usage_kWh_cA_max_abs,Usage_kWh_cD3_mean,Usage_kWh_cD3_std,Usage_kWh_cD3_energy,Usage_kWh_cD3_max_abs,Usage_kWh_cD2_mean,Usage_kWh_cD2_std,Usage_kWh_cD2_energy,Usage_kWh_cD2_max_abs,Usage_kWh_cD1_mean,Usage_kWh_cD1_std,Usage_kWh_cD1_energy,Usage_kWh_cD1_max_abs,Apparent_Power_S,Phase_Angle_Phi,anomaly_idling_score,anomaly_leakage_score,anomaly_overload_score,anomaly_max_score
61.219715,50.856792,0.029712554,0.032127887,0.87695265,0.9998338,9032.859,-8.132485,0.003605953,65.460396,11.09497,-6.370665,1.0314686,-8.215274,0.0015567243,1.0,-389.11874,10.493505,61.60681,48.618126,60.537548,35.3415,72.05524,20.437548,-0.9440686,80.26722,28.006172,0.037431233,59.834473,39.59347,-0.17348452,0.6171638,0.9724188,210.65363,68.118935,713955.2,354.65005,4.4170976,37.902966,18235.121,120.75496,0.534734,24.286812,7428.548,55.992805,1.7078103,14.353561,6995.625,37.413254,81.08209,0.49772274,0.9668313,0.75087285,0.00092585385,0.89334464
43.359627,38.51511,0.008855126,0.014234764,0.89073426,0.99989825,21232.14,-9.884527,0.0027552992,51.07102,12.251851,-7.814001,1.1108001,-9.610698,0.00052925944,1.0,-490.403,13.550532,33.192165,16.036734,53.357685,33.470585,78.99819,16.964436,-1.9958955,82.09806,26.067373,-0.08676517,54.357475,39.987152,-0.16489336,-0.2937824,0.97495306,189.10774,82.51487,658520.44,343.08292,7.8534904,20.82109,2538.7617,66.90101,3.4797482,25.32895,6811.0347,60.4827,1.4612486,14.946363,7018.9736,45.91365,68.6018,0.41647562,0.8844019,0.7425581,0.00057828426,0.8603451
31.05288,4.817701,0.8716467,0.01511324,0.9453809,0.9990366,45946.996,16.839132,0.0032196164,56.897614,3.0446558,10.511594,1.5735711,12.71742,0.0009558499,0.0,914.4008,4.494834,16.811752,16.497873,19.166231,8.758229,19.028837,5.980563,-1.1205407,12.838433,5.38378,2.0493405,10.0847025,11.070297,3.0751767,-0.5029515,-0.5556795,27.970942,19.48938,17324.486,69.15391,0.007948492,10.101306,1561.3209,24.930208,-1.1146287,1.1509961,102.05565,3.9907458,-0.89202124,2.0388947,376.79724,4.338073,33.85503,0.4033585,0.41473046,0.631263,0.0012177005,0.651834
80.72291,30.261995,0.2078334,0.035362147,0.95502317,0.9999346,48374.508,4.7433734,0.0038174898,38.653374,7.061227,1.3385614,-0.229536,8.24602,0.00082683563,0.0011333227,12.958489,9.318967,100.079384,100.158134,61.71575,8.720761,40.446518,36.509857,-0.31105173,29.326666,29.035927,1.2831112,9.675504,17.152706,1.5595868,-0.114739776,-0.9312195,48.27898,65.699005,45654.598,205.9043,0.96426624,18.49786,4888.304,27.441359,-2.9825175,8.772287,1742.9387,19.630402,-0.40016556,6.2665124,1599.6492,32.38871,96.94614,0.548789,0.20548952,0.769686,0.0062312186,0.6938398
7.505153,5.3850317,0.089009866,0.0027498815,0.8724976,0.99863565,18196.09,-6.2056994,0.004886252,40.15226,9.0031395,-5.665394,1.727797,-7.501681,0.0008381009,0.99961275,-338.2564,12.515426,11.971199,11.340352,6.624885,64.39008,6.140178,2.720193,-0.40430358,12.45638,8.583,3.0246947,29.79476,29.800186,-0.13788825,0.88408273,-0.7893943,62.208202,87.04495,126966.53,139.82668,1.352509,6.4280863,739.1377,20.441553,-0.31693825,4.73997,194.76083,10.769907,-0.2112672,2.3154578,212.50401,9.5793915,10.895854,0.5903212,0.3320455,0.30162907,0.0007637143,0.41835305
14.604871,9.143337,0.0019921607,0.003217793,0.73033637,0.9999417,45406.246,1.1646922,0.0044480325,62.269913,10.471047,3.2362204,0.31652242,1.2044092,0.0003296435,0.0002335608,-60.715084,7.277862,32.27841,41.365257,96.803764,46.528473,61.62498,34.32626,0.8364494,67.54292,33.513714,-1.1226549,62.375214,34.267788,0.03399921,0.3312993,0.8689856,183.10695,60.896183,577709.0,305.67133,-3.4229002,22.654196,8740.02,61.432384,3.7355165,16.339579,6151.0913,34.87759,1.0910158,13.774786,7783.8228,33.39719,13.06365,0.7872472,0.8032994,0.7440327,0.0026755482,0.82942176
10.615514,0.1732791,24.931923,0.0029812139,0.99986285,0.25232226,44574.59,2.7095618,0.013222995,44.807175,1.5569117,-2.362395,1.5734587,9.773323,0.0013698041,0.0,135.459,3.0524428,14.599609,29.412266,47.404697,112.01281,38.84507,32.92729,-1.1477222,46.847435,31.741741,1.027432,78.23577,30.73334,-0.26403806,0.27545875,-0.9897819,224.31502,37.2275,593392.75,232.86606,1.9481192,28.904842,16959.803,99.491295,0.07826676,28.988295,18526.393,65.77055,-0.79698855,20.459145,14753.083,60.462048,9.004562,0.0042426814,0.38579217,0.43497944,0.00010308623,0.45238975
37.32122,11.440246,0.41562393,0.020598523,0.90518427,0.99849284,45368.02,8.34039,0.0040022405,43.949005,11.461173,3.1357243,-3.05121,5.716004,0.0012493432,4.7683716e-07,214.15228,10.88709,33.41587,23.396437,9.216498,114.17175,17.140211,6.3565845,0.6131738,20.658695,12.507398,0.739072,52.97735,31.779062,0.35479715,0.5031251,-0.8788399,113.46095,54.571747,195790.7,143.30713,-0.98050106,8.955737,1686.8289,20.855217,-0.8086275,7.302007,1055.292,23.833723,-0.27424276,7.282903,2156.0486,21.563784,41.269638,0.3788249,0.553309,0.70932215,0.00046750903,0.673581
89.55842,54.381092,0.033531874,0.039596997,0.88185287,0.9999668,41531.47,-3.110303,0.0043493984,52.38475,12.8047,0.22508131,-1.0722975,-2.1281457,0.0015434027,0.89311475,105.36266,9.924438,94.60813,79.3836,55.27885,98.40119,71.265724,23.488283,0.8202014,81.65645,27.456978,0.5614242,69.63423,33.676804,0.58849156,0.017960174,0.8032032,200.91849,62.42976,625003.2,342.30624,2.6760561,43.00601,22842.244,111.114624,-0.38027245,30.976326,17597.826,77.63196,0.023902046,18.563528,13283.484,49.769337,112.66062,0.470913,0.75863993,0.77460885,0.0021076798,0.7843599
48.014572,32.248665,0.012229586,0.022068864,0.8219605,0.99989766,9471.02,-2.0386848,0.00534187,47.77518,14.06897,-0.62481177,-1.3276322,-0.71059567,0.0011741817,0.9586105,-50.126247,13.284817,75.563644,81.54819,110.04948,76.067406,82.52108,28.98437,0.37124413,76.64354,29.736382,0.13901177,63.62479,31.961681,0.32013953,0.17658651,0.8347006,205.08366,62.624855,695183.75,325.78958,-1.5966289,22.354307,7287.095,71.97654,0.58491313,16.805368,5376.5566,37.14945,0.76420593,13.203843,6740.3975,33.02496,61.06271,0.5960927,0.79619193,0.86387956,0.0032050833,0.8985737
89.14569,53.39313,0.037188616,0.039341465,0.88773346,0.99990314,6769.7324,-7.8031526,0.0021701932,58.840427,8.662196,-5.5955005,0.4664378,-7.0385046,0.0010362267,1.0,-384.64682,8.846916,98.074066,63.463753,39.08175,64.11223,68.399956,11.687873,-1.7236794,77.67438,13.917277,-0.06612546,68.44463,31.470135,-0.02322474,0.8471885,0.635187,237.54651,73.657814,854707.4,336.28485,2.8791714,17.498632,3600.6387,45.340927,0.7058283,17.201601,4544.8516,50.7282,0.2642006,16.50179,10049.245,38.45307,106.09869,0.44416943,0.85357076,0.751922,0.0013187304,0.7458251
108.21582,60.605846,0.08588615,0.045833167,0.93152636,0.9999387,51432.953,-4.1242204,0.0015903444,22.920609,13.03073,-5.7936764,1.8144932,-0.5349327,0.0008906722,0.058605015,-141.45111,10.839124,125.97423,128.84865,97.442345,91.21369,59.143784,43.921146,0.19760254,44.233707,44.39488,0.387617,63.210175,41.807274,0.21600622,0.29080158,-0.94728345,206.42761,87.93401,663206.75,373.01334,-0.3108958,24.187239,7537.174,61.166252,-1.7970899,14.151696,3459.4856,31.288292,-0.5860828,14.195008,5623.8477,33.70482,114.10704,0.4842842,0.20226121,0.5861648,0.012624152,0.52400804
43.15608,6.5955386,2.80754,0.026425898,0.9969427,0.9972432,67352.22,5.2245827,0.002222076,49.914597,8.865529,-1.839068,-1.3560251,4.5584846,0.0017556548,0.00024169683,-18.669218,11.306703,62.011566,69.94124,34.739998,16.757763,72.42964,36.209717,-0.83123636,56.42831,42.638992,-0.3626584,44.063557,31.165413,0.15937826,-0.90810895,-0.3922547,111.42343,100.16949,342105.9,316.2213,0.5308245,41.09643,21014.338,113.20068,-1.7576799,21.817186,5268.2637,59.08455,-0.86547655,15.857509,11169.955,49.001225,48.249092,0.064280085,0.2096444,0.77630085,0.00083345175,0.68327475
12.465729,1.6177161,11.789218,0.008802198,0.9960128,0.7801731,73049.44,-7.458585,0.002646777,68.86391,14.266498,-4.4199886,-4.7738953,-7.3119807,0.00055733323,0.99999994,-279.59598,20.805267,23.15698,40.787033,9.078632,27.962791,43.204502,6.003177,-1.1072028,45.353607,8.294178,-0.8303714,40.800663,15.7310095,-0.366101,-0.25917318,0.6296166,89.83185,26.98203,149422.31,142.80292,0.105790816,15.436401,2367.7307,40.139606,-0.77063775,8.126469,1239.3706,21.831644,-0.35832313,2.742542,365.07913,8.028822,19.211761,0.035057053,0.5771427,0.91914725,0.00067768246,0.9522685
17.071997,19.23771,0.013657988,0.0068413927,0.85931784,0.9997044,5606.4614,-7.710861,0.0023503124,51.286297,9.348464,-4.9980593,-0.78667104,-7.76749,0.0010571778,0.9999992,-467.2711,10.299765,24.72805,19.110817,24.248222,39.163235,47.192547,29.220945,-0.54941595,86.52602,40.0183,-1.0933559,71.928825,41.22566,-0.36922735,0.90633607,0.66984713,246.90651,86.88071,980582.44,382.65567,1.7095938,47.442608,28620.844,126.68839,-3.232028,29.097616,15096.131,67.29671,0.14865455,22.401176,17316.352,58.67236,27.23312,0.64046526,0.8832793,0.59954983,0.00012434274,0.62066925
33.222755,5.391987,2.7646928,0.020721778,0.99884236,0.9958351,70878.234,-5.501445,0.0008911461,57.555744,16.920134,-5.6860757,-4.086258,-4.349697,0.00081169605,0.99991393,-179.52325,22.400066,61.311203,74.9975,19.196102,10.580975,82.68034,25.96628,-2.3090944,65.77091,27.785423,-0.94482356,45.373203,24.66155,-0.24683888,-0.9660881,-0.38771212,107.606895,55.92717,243387.84,286.49716,0.81730056,34.31832,20976.898,112.18588,-1.137249,16.840189,2141.4749,43.77486,-0.7589541,10.453704,4002.9248,33.87708,41.372543,0.037657354,0.2012599,0.93464386,0.0012219474,0.9464478
151.2174,83.65061,0.0068249498,0.06716933,0.8429296,0.99985135,43993.02,-0.343713,0.005656046,30.890736,15.899095,-3.4375234,1.573238,1.410373,0.0020785928,0.0020245016,86.57636,8.844296,113.59689,76.946144,55.53348,12.89874,26.041868,43.534237,4.0775113,15.775798,32.822678,2.8050275,24.080296,27.836132,2.3692427,0.8072171,-0.99032265,113.64894,100.38403,361649.7,342.1042,-8.07918,20.730963,3360.5635,41.336723,-1.2839092,9.219812,2772.439,17.499657,-0.059365515,6.941817,662.3999,21.545616,168.07396,0.5378884,0.20461857,0.5807001,0.70605516,0.8838194
32.631104,12.042052,1.0202814,0.025653725,0.9606544,0.99689853,50447.664,-5.4137716,0.003216675,55.177326,11.550136,-4.6683216,-2.769352,-5.5605426,0.00072562695,0.9999994,-236.55595,14.128965,51.65109,50.64927,11.0734415,119.18693,46.102318,12.914237,-1.3995275,47.4448,12.586359,-0.81807107,48.475796,18.854849,-0.099122256,-0.4482897,0.5239707,121.30575,28.260954,267277.44,171.89041,-2.5374007,24.39431,8488.212,57.011055,-0.411105,8.708471,1193.8688,21.780388,0.03801019,3.7424476,731.2903,12.199581,52.59256,0.13781594,0.50582373,0.94695354,0.0018468574,0.9756164
66.44969,19.35143,0.3781611,0.031243462,0.99524486,0.99975574,81354.96,-5.0008054,0.005511099,36.85549,13.9007225,-5.3936257,2.320396,-4.2577753,0.0028931499,0.0012674034,-305.79385,19.575436,80.106186,81.446976,86.87511,79.883,90.872154,35.60681,-0.9939635,79.056915,44.274647,-1.5888374,53.6678,45.692722,0.12826106,-0.9799354,0.75614417,99.647,112.42665,336620.5,331.4377,0.4521628,47.144222,33490.812,145.86662,-3.1981692,30.827936,17829.81,89.0259,-0.25793824,18.442099,10784.555,55.826237,81.10593,0.15950967,0.20403664,0.3993254,0.0021435767,0.4261514
88.88812,18.749332,0.16674215,0.043612733,0.9717865,0.9998903,75556.914,7.288559,0.0040630726,59.64939,3.6119077,-0.68936455,0.14103362,2.6481626,0.0010940135,0.05990365,304.56326,8.972112,111.81537,114.574875,51.09047,29.417261,69.35494,28.052176,-0.3866656,53.54011,37.01371,-0.3582182,24.279154,33.22038,0.31783167,-0.95833725,0.15343927,66.091545,106.87393,152310.14,274.84695,-2.9926193,29.699476,15733.635,63.272957,1.3466002,13.151497,4712.119,50.247868,-0.46235576,10.789888,4721.464,39.057625,96.3641,0.21246532,0.20674905,0.5865754,0.0044167936,0.610013
121.761345,65.7902,0.014234688,0.04819068,0.7819615,0.9998861,32465.541,3.92189,0.0061541586,41.286175,17.25058,2.7949064,-0.25793952,3.0839555,0.0017320812,0.00010770559,54.97374,14.468882,80.10037,68.85543,64.38287,83.23123,57.061085,28.458597,1.5472254,54.23967,36.193504,0.43116838,58.32866,33.218563,1.0008507,0.021341845,-0.19540273,199.58871,91.669334,667500.56,342.13324,-0.105601184,33.345425,13559.699,62.950115,0.21249239,22.539946,17108.986,60.870758,-0.11317258,9.065015,3453.7395,25.685003,130.89468,0.6886405,0.39361268,0.53048325,0.24556008,0.82111144
62.78897,30.497843,0.31939277,0.034926724,0.96069777,0.99970233,34245.37,-7.755084,0.0015485376,56.705235,6.299268,-5.4746046,-2.7958117,-7.838505,0.0010469556,1.0,-414.24576,8.45024,56.850536,53.62135,9.708599,104.19026,59.35777,13.1473,-0.4032845,65.79596,20.304594,-0.8155553,66.72986,21.88405,-0.26016623,0.31247282,0.5636568,180.77306,26.411308,493728.72,248.70276,2.0882757,28.971155,21798.521,82.69128,-1.7556739,17.493248,5066.7197,54.63364,-0.3854052,11.108361,3807.7107,38.27311,75.15605,0.26698717,0.6756636,0.9826089,0.00074091554,0.994416
27.704199,24.095531,0.027641129,0.01450154,0.7491313,0.99974775,19424.719,-4.584743,0.0044260025,45.921955,14.873562,-3.3801217,-3.389293,-5.1715426,0.0007021129,0.99999905,-223.8863,13.610554,31.944044,20.712042,22.34999,39.54537,34.224472,24.752373,1.6839442,44.86378,18.349892,0.87850857,43.286667,16.338694,2.7706554,0.29157597,0.3356097,164.47939,41.056965,376094.34,206.03252,2.411884,18.720318,4984.9976,35.975834,1.9334946,21.302738,17584.422,48.959007,0.7857303,6.614545,1380.4159,20.153744,39.804447,0.7170903,0.62085617,0.8942008,0.0019627735,0.8916453
37.619125,20.3714,0.0058155237,0.011091889,0.81605387,0.9999892,76906.03,4.2258143,0.008325917,74.95696,6.9250712,1.3559194,3.0871792,8.232165,0.00088983774,1.4901161e-07,219.27505,6.774261,51.566605,86.07498,119.260185,37.34176,85.479454,19.528406,-0.55077845,83.66772,34.475883,-1.2375941,56.852634,40.82224,-0.1286362,-0.8603675,0.9417173,148.33458,82.5911,299389.3,311.91687,-4.998767,42.01415,30796.877,115.33184,2.315429,14.582859,3943.3545,37.15249,0.5459467,11.072513,3967.9,31.814741,42.110218,0.5335895,0.45075768,0.5476673,0.0108520165,0.7408916
47.946747,14.81492,0.036992878,0.022084989,0.8874389,0.999926,40808.703,6.706571,0.0029541939,67.51,2.4566586,2.4853773,3.827559,3.052494,0.0004541576,0.0,273.0619,3.3990872,36.894398,10.174896,5.4052463,19.653023,4.550266,6.133284,3.9015188,5.073178,6.466285,5.1046014,8.144029,14.820212,4.913442,0.9527575,-0.8960965,24.224949,38.7495,23486.658,74.08084,-8.321155,9.566357,566.4461,19.845093,-0.6734604,2.2201362,230.83228,12.566613,-1.1797295,5.0490403,382.2363,27.54149,73.93899,0.36134785,0.35391125,0.7004332,0.008406915,0.54475456
37.241238,2.829995,1.7597032,0.017537864,0.99713653,0.99933374,77232.4,-8.000864,0.00095698534,56.943848,6.8714023,-7.030972,-2.3009033,-8.4966,0.00038143992,1.0,-396.1152,13.221941,65.24227,74.8369,41.28006,41.17017,83.19604,23.84402,-1.1843585,81.30482,26.435701,-1.7955528,67.06889,27.822758,0.2362141,-0.89256227,0.9276349,164.73149,50.116394,555565.7,309.89243,-1.2059379,32.71197,11743.953,98.690384,1.1113601,35.693176,20782.092,99.20127,0.37901375,13.136281,6821.2915,37.71068,49.94328,0.036185846,0.24886613,0.95538235,0.0008117482,0.9611167
93.87452,52.245453,0.020635808,0.043551277,0.8641124,0.99996424,25680.129,2.5604808,0.003489545,36.792927,9.279929,3.508928,1.514909,4.03851,0.0006444156,0.0,177.20618,7.8021307,87.83663,76.48254,45.64091,114.07668,58.635277,22.518967,0.9748953,53.227226,24.402143,0.9413979,76.78471,31.173513,-0.11177528,0.7710365,-0.6653696,235.72609,72.681625,830834.44,330.43277,-0.9066043,29.813154,18443.38,69.74093,0.51733655,13.708242,6200.713,41.666466,-0.22806825,12.399149,6625.6787,25.3955,94.155106,0.5681275,0.56976634,0.57699794,0.01004646,0.7022706
10.756509,9.356966,0.0011105305,0.0013951254,0.7315533,0.99950075,20006.62,-7.341658,0.0013753653,48.58127,13.075018,-5.512275,-0.07280191,-7.102292,0.00046762824,1.0,-392.10294,6.5003276,4.192675,3.5389314,4.5385623,7.834046,5.9261637,6.9899416,3.4242678,25.70419,26.479774,1.143827,38.41942,36.328583,-0.10830786,0.87322354,-0.35833755,161.59595,115.970406,603379.6,309.0815,0.019397175,5.980516,573.52216,14.107377,3.28553,9.955418,5150.1206,24.69451,1.5363263,8.970163,1435.303,29.066175,16.164347,0.8487218,0.41429633,0.58752126,0.030427761,0.66501665
3.7413857,0.06486752,3.5588742e-05,7.301569e-08,0.6577517,0.9986055,9480.542,-8.596247,0.0019563406,63.38005,20.902676,-6.313069,3.2247167,-9.306144,0.00025340915,1.0,-477.4079,10.724821,3.060094,3.0600538,2.9233575,2.5237577,3.1710293,0.23329523,0.90747875,5.5282784,12.200501,2.1406708,11.713623,34.29412,-0.5280873,0.6087218,0.81121385,51.470394,121.913414,89571.26,222.65288,-5.909809,7.3895173,274.8395,16.45926,6.067888,5.703301,381.8619,9.995327,1.2967191,1.3633136,41.046753,12.05444,3.961997,0.9413816,0.36822957,0.1038681,0.0038426444,0.46626502
69.22937,9.564996,0.2409196,0.028764926,0.9806549,0.9997794,82318.41,-5.1497693,0.0016180694,59.466293,5.6494455,-4.3025208,-1.6234758,-4.4272056,0.0005400181,0.99998695,-232.96083,9.129027,79.59472,64.56049,32.368706,69.00207,74.320595,13.95004,-0.3917543,74.61161,25.50785,-1.6198379,56.570896,32.03435,-0.11326185,-0.9241367,0.9691148,138.8353,78.33215,493222.12,295.88113,-3.4491038,30.336113,10523.641,85.51753,-0.49440864,15.46254,2092.6797,34.521095,0.71057194,9.783191,4306.5547,29.601023,65.880455,0.10409343,0.3417395,0.9053332,0.0014337525,0.91638416
4.1404643,0.020420741,25.009232,0.0002096218,0.99552256,0.19915728,60838.473,4.2893405,0.0050827055,40.33356,6.404535,2.3064008,0.3725349,5.8043704,0.00064876676,2.9802322e-08,396.0062,10.437216,3.401717,3.7671437,3.740133,90.11546,5.1927667,2.250191,-0.18835291,4.3320446,2.0957403,3.3407364,13.772329,26.589972,2.9030938,-0.56026965,-0.7967431,20.05428,10.446733,8518.738,30.666302,3.6630695,3.115993,168.42644,8.446549,-2.5295231,1.292629,60.66413,3.6325724,-1.1396811,0.99101764,61.45412,3.2706106,4.3072968,0.02591352,0.8029423,0.6428725,5.4828823e-05,0.7815318
45.727703,11.550646,1.9584266,0.024734475,0.9939343,0.9965707,32819.36,0.1427254,0.0018319845,33.040848,21.600187,-3.132731,-3.6908934,-0.00846803,0.0016089976,0.063212246,-92.95909,18.727577,59.049667,60.374363,15.792278,70.96623,56.359936,28.505209,-1.0893533,39.196465,27.536314,0.2748511,63.528744,22.821152,-0.2905757,0.0029931883,-0.97554266,160.68895,46.5975,375138.5,245.21042,-0.6931175,29.567194,22950.135,86.81343,0.2473015,14.550035,3671.6562,37.039604,-0.19093077,8.041983,2105.1584,28.4319,54.906086,0.098624244,0.21910441,0.9660834,0.0017042533,0.98040926
84.11842,29.971317,0.055747338,0.04520501,0.94361097,0.9997998,34120.758,7.426652,0.004761332,24.732943,7.3975825,-1.0550573,2.8829253,2.9905734,0.0013706982,0.0,251.26831,5.511671,89.61626,98.75781,74.00039,51.856678,42.492443,42.369415,2.292011,23.372648,36.949986,2.1192088,33.418785,41.371075,1.3414361,0.6319681,-0.96830827,81.05025,104.00965,157588.42,279.783,-1.4115311,25.459023,15207.562,81.30213,-0.13996384,4.7874827,435.8593,9.079976,-0.17672308,10.4311,4050.2087,32.81905,101.44291,0.4359221,0.20715678,0.8010614,0.017302372,0.79845893
20.227966,13.0324,0.53790605,0.012470481,0.84359366,0.9975755,11215.002,0.51535124,0.004651183,64.37411,7.743078,9.300134,-3.825109,-0.02537814,0.0014538765,0.11477232,104.56998,9.390976,27.37198,23.813528,22.028751,47.60635,43.00328,2.1250012,-3.0322363,34.389816,6.701721,0.6478279,46.234005,17.379251,-0.18262517,0.22727324,0.7149121,117.24903,22.317513,369938.06,129.10323,-1.0670199,12.515874,2461.8306,33.958786,-2.7615726,5.660468,691.71234,33.47709,0.14966735,5.509446,1174.1694,13.443448,31.513794,0.4918354,0.86655235,0.9671574,0.0012948588,0.99226505
37.040016,31.487135,0.0014639914,0.0068489574,0.7804067,0.99996394,51921.625,4.3683643,0.004484394,80.18225,6.9393835,-1.0490242,4.5133696,1.1120942,0.0002400279,0.0,32.126324,4.4641633,6.1446824,5.0377126,5.20978,5.5322456,4.002148,1.1234685,2.7612631,7.097322,5.6618824,1.6635367,21.341267,14.62909,-0.42655396,0.91468936,-0.86031604,47.766754,40.867786,44180.902,131.84679,-9.633532,20.43803,2185.811,30.100803,2.1219954,5.247336,1352.4634,22.328835,-1.4339086,2.845128,224.77744,8.367147,30.861221,0.5744653,0.37205777,0.26179957,0.07073068,0.47923052
85.541,31.663256,0.13000081,0.04294667,0.93289965,0.9999072,68594.47,-1.8035164,0.0059556393,66.36058,16.582348,-3.6172307,0.38264015,-1.8587439,0.0013512075,0.074031234,32.06678,18.494984,110.16658,114.7012,89.43054,35.604084,77.45342,27.492088,0.47520477,63.21795,37.53149,-0.45831028,35.174103,41.178246,1.0069561,-0.7880099,0.32597256,93.10437,118.75588,256323.64,289.05774,-0.6884798,27.473726,10252.599,59.26647,0.19318105,17.640938,9418.155,54.895027,-0.67478406,12.149666,5036.547,37.890446,102.60987,0.3853633,0.2179751,0.38297153,0.0042211935,0.44790447
42.10164,24.781467,0.008457179,0.013737443,0.8106032,0.9998957,19260.916,-7.3159738,0.0058989376,62.22483,13.611856,-6.392088,2.4079623,-7.6339297,0.0006966889,1.0,-365.63223,10.279872,28.684427,22.247925,51.05223,61.6928,59.6886,35.711422,1.948288,77.875885,40.03487,0.8028823,62.797073,43.029274,0.6582303,-0.44239104,0.9114475,180.24931,84.92469,521678.1,344.41513,-3.361551,44.698727,27454.31,144.44249,3.790741,36.238552,25583.967,95.412704,1.3592079,16.630339,10645.763,54.389618,43.68091,0.51151836,0.8002966,0.47326824,0.0006515533,0.6188379
111.07558,56.67762,0.12533627,0.058254804,0.91016173,0.9998404,30736.648,6.4465866,0.004096055,74.78898,8.832604,10.6936655,0.030837862,7.285411,0.00080287457,0.0,688.0853,7.983598,81.100174,55.001022,29.766096,3.52489,42.577072,9.60417,0.68950665,30.402395,19.364767,3.0075173,17.536467,21.8632,3.5613143,0.7729517,-0.87807,76.54506,63.92618,205633.89,195.42096,-2.7118995,26.249699,12110.396,74.648605,2.0362375,29.68629,17069.537,85.143456,-1.6353431,8.797862,5718.618,29.460337,123.825455,0.46508592,0.27345413,0.36249724,0.052718483,0.54174155
86.10635,34.139263,0.06629697,0.038598865,0.91561455,0.99993134,11330.684,-7.108745,0.0019070863,55.715485,10.527542,-6.7759447,0.61068565,-7.6473145,0.0009858608,0.99999994,-343.6206,10.198468,86.25911,72.931755,63.133408,99.917076,75.667595,33.638027,0.043245096,84.103485,35.237732,-0.07202931,60.923492,37.892563,0.66395444,-0.28135785,0.92389274,194.20265,59.885944,679285.4,346.80032,0.8749007,38.834686,17996.223,88.59964,-0.1707685,32.274494,16078.978,85.11207,1.6145022,18.808264,12454.229,54.233627,76.52536,0.31521088,0.8356702,0.68668586,0.0005539879,0.7408066
116.798775,65.77796,0.011516193,0.052558336,0.82778454,0.9999148,29914.256,6.5151243,0.0056040375,55.373875,13.220073,2.5408828,1.5123214,6.3832655,0.00079631805,0.0,163.6827,10.234734,75.2905,46.40783,40.346737,52.179096,46.63162,21.317339,2.3756118,51.706398,32.58664,0.23490743,49.325962,33.526566,0.6858246,0.1963791,-0.2905448,171.39424,82.62061,508745.25,289.69598,-5.0405035,27.146482,9261.043,48.73063,0.68551373,32.54607,25960.535,82.38345,-0.7553343,10.607244,5343.7617,30.848614,130.14186,0.5958788,0.4519331,0.33916903,0.10511222,0.6497493
40.94172,25.769516,0.11036473,0.019261016,0.8556718,0.9998905,44188.426,5.4265184,0.0068670004,57.595108,8.747052,2.6655703,3.3606489,5.6497374,0.00068950653,0.0,279.5093,7.393979,59.651592,41.079983,27.774815,91.40222,25.224457,7.2972794,-0.78637826,19.513535,9.550475,0.9228035,55.6814,24.024496,0.7488369,0.3495686,-0.44397283,141.49405,44.97681,262348.03,193.59904,-2.62833,14.508979,3609.0999,34.68653,0.6176939,6.033789,1475.6733,24.485188,-1.1428219,4.842214,753.0935,10.661646,58.087784,0.5639715,0.49178076,0.5984513,0.0014620274,0.6428911
78.7592,27.32663,0.034424827,0.040966608,0.9569888,0.9999839,77031.06,-5.024624,0.002592078,70.790565,8.941717,-3.890042,-1.3512658,-6.0489235,0.0006483793,0.99757755,-201.29356,10.724733,73.05355,67.222946,50.092445,60.895912,74.01249,14.525469,0.4719283,86.00931,34.76249,-1.0151975,55.519768,41.285667,0.18517578,-0.85077596,0.99192244,168.61148,96.89885,490386.56,317.04056,-2.0436695,41.43994,14501.647,125.88623,1.1768814,25.172794,10599.309,67.50784,0.7527878,17.94519,11505.489,45.335552,99.95236,0.18965037,0.5414033,0.6681335,0.001109004,0.66683626
63.02823,24.271702,0.09744521,0.03642352,0.95849097,0.9998601,22565.209,-3.099176,0.0019912005,52.204453,5.6646266,-2.1217635,0.8514325,-2.4364982,0.0006055534,0.15348086,-269.48035,7.789193,61.79792,55.298306,23.812332,123.77956,66.210335,27.752277,-1.1864316,59.866173,30.475637,0.22317351,63.389145,24.197464,-0.1903345,0.1663752,0.7876784,204.66785,47.016502,530734.8,326.95212,6.1709113,38.897648,18405.148,84.187256,-1.3973883,19.043459,4338.2017,37.136497,-0.79332095,16.947361,6841.2354,48.106697,81.54982,0.16666873,0.8826927,0.6684675,0.00051067024,0.7743633
